"","File","Time","condition","variable","value"
"5156","p115_4_av.csv",390.228013029316,"break","FCZ",1.4067
"5157","p115_4_av.csv",391.205211726384,"break","FCZ",0.98771
"5158","p115_4_av.csv",392.182410423453,"break","FCZ",0.57732
"5159","p115_4_av.csv",393.159609120521,"break","FCZ",0.49082
"5160","p115_4_av.csv",394.13680781759,"break","FCZ",0.68831
"5161","p115_4_av.csv",395.114006514658,"break","FCZ",1.0538
"5162","p115_4_av.csv",396.091205211726,"break","FCZ",1.0594
"5163","p115_4_av.csv",397.068403908795,"break","FCZ",0.74416
"5164","p115_4_av.csv",398.045602605863,"break","FCZ",0.37059
"5165","p115_4_av.csv",399.022801302932,"break","FCZ",-0.0446
"5166","p115_4_av.csv",400,"break","FCZ",-0.0033
"5167","p116_5_av.csv",120.521172638436,"hit","FCZ",0.69777
"5168","p116_5_av.csv",121.498371335505,"hit","FCZ",0.57305
"5169","p116_5_av.csv",122.475570032573,"hit","FCZ",0.3161
"5170","p116_5_av.csv",123.452768729642,"hit","FCZ",0.2239
"5171","p116_5_av.csv",124.42996742671,"hit","FCZ",0.20281
"5172","p116_5_av.csv",125.407166123778,"hit","FCZ",0.29938
"5173","p116_5_av.csv",126.384364820847,"hit","FCZ",0.48963
"5174","p116_5_av.csv",127.361563517915,"hit","FCZ",0.64464
"5175","p116_5_av.csv",128.338762214984,"hit","FCZ",0.67421
"5176","p116_5_av.csv",129.315960912052,"hit","FCZ",0.60977
"5177","p116_5_av.csv",130.29315960912,"hit","FCZ",0.49846
"5178","p116_5_av.csv",131.270358306189,"hit","FCZ",0.54837
"5179","p116_5_av.csv",132.247557003257,"hit","FCZ",0.80815
"5180","p116_5_av.csv",133.224755700326,"hit","FCZ",1.0244
"5181","p116_5_av.csv",134.201954397394,"hit","FCZ",1.1022
"5182","p116_5_av.csv",135.179153094463,"hit","FCZ",1.1652
"5183","p116_5_av.csv",136.156351791531,"hit","FCZ",1.1428
"5184","p116_5_av.csv",137.133550488599,"hit","FCZ",1.2635
"5185","p116_5_av.csv",138.110749185668,"hit","FCZ",1.267
"5186","p116_5_av.csv",139.087947882736,"hit","FCZ",1.2704
"5187","p116_5_av.csv",140.065146579805,"hit","FCZ",1.1399
"5188","p116_5_av.csv",141.042345276873,"hit","FCZ",0.87656
"5189","p116_5_av.csv",142.019543973941,"hit","FCZ",0.80267
"5190","p116_5_av.csv",142.99674267101,"hit","FCZ",0.83846
"5191","p116_5_av.csv",143.973941368078,"hit","FCZ",0.91384
"5192","p116_5_av.csv",144.951140065147,"hit","FCZ",1.0464
"5193","p116_5_av.csv",145.928338762215,"hit","FCZ",1.0341
"5194","p116_5_av.csv",146.905537459283,"hit","FCZ",1.0218
"5195","p116_5_av.csv",147.882736156352,"hit","FCZ",0.97239
"5196","p116_5_av.csv",148.85993485342,"hit","FCZ",1.0479
"5197","p116_5_av.csv",149.837133550489,"hit","FCZ",1.1748
"5198","p116_5_av.csv",150.814332247557,"hit","FCZ",1.2671
"5199","p116_5_av.csv",151.791530944625,"hit","FCZ",1.3621
"5200","p116_5_av.csv",152.768729641694,"hit","FCZ",1.4797
"5201","p116_5_av.csv",153.745928338762,"hit","FCZ",1.4884
"5202","p116_5_av.csv",154.723127035831,"hit","FCZ",1.4453
"5203","p116_5_av.csv",155.700325732899,"hit","FCZ",1.3955
"5204","p116_5_av.csv",156.677524429967,"hit","FCZ",1.2305
"5205","p116_5_av.csv",157.654723127036,"hit","FCZ",1.0581
"5206","p116_5_av.csv",158.631921824104,"hit","FCZ",1.1799
"5207","p116_5_av.csv",159.609120521173,"hit","FCZ",1.3353
"5208","p116_5_av.csv",160.586319218241,"hit","FCZ",1.4718
"5209","p116_5_av.csv",161.563517915309,"hit","FCZ",1.7705
"5210","p116_5_av.csv",162.540716612378,"hit","FCZ",2.1326
"5211","p116_5_av.csv",163.517915309446,"hit","FCZ",2.3455
"5212","p116_5_av.csv",164.495114006515,"hit","FCZ",2.3651
"5213","p116_5_av.csv",165.472312703583,"hit","FCZ",2.4665
"5214","p116_5_av.csv",166.449511400651,"hit","FCZ",2.7126
"5215","p116_5_av.csv",167.42671009772,"hit","FCZ",2.9651
"5216","p116_5_av.csv",168.403908794788,"hit","FCZ",3.2094
"5217","p116_5_av.csv",169.381107491857,"hit","FCZ",3.2969
"5218","p116_5_av.csv",170.358306188925,"hit","FCZ",3.2386
"5219","p116_5_av.csv",171.335504885993,"hit","FCZ",3.4227
"5220","p116_5_av.csv",172.312703583062,"hit","FCZ",3.8503
"5221","p116_5_av.csv",173.28990228013,"hit","FCZ",4.3747
"5222","p116_5_av.csv",174.267100977199,"hit","FCZ",4.7339
"5223","p116_5_av.csv",175.244299674267,"hit","FCZ",4.8783
"5224","p116_5_av.csv",176.221498371335,"hit","FCZ",4.9074
"5225","p116_5_av.csv",177.198697068404,"hit","FCZ",5.0817
"5226","p116_5_av.csv",178.175895765472,"hit","FCZ",5.5457
"5227","p116_5_av.csv",179.153094462541,"hit","FCZ",6.0179
"5228","p116_5_av.csv",180.130293159609,"hit","FCZ",6.2068
"5229","p116_5_av.csv",181.107491856678,"hit","FCZ",6.5492
"5230","p116_5_av.csv",182.084690553746,"hit","FCZ",6.9051
"5231","p116_5_av.csv",183.061889250814,"hit","FCZ",6.9328
"5232","p116_5_av.csv",184.039087947883,"hit","FCZ",6.9671
"5233","p116_5_av.csv",185.016286644951,"hit","FCZ",7.1904
"5234","p116_5_av.csv",185.99348534202,"hit","FCZ",7.318
"5235","p116_5_av.csv",186.970684039088,"hit","FCZ",7.2696
"5236","p116_5_av.csv",187.947882736156,"hit","FCZ",7.2696
"5237","p116_5_av.csv",188.925081433225,"hit","FCZ",7.2548
"5238","p116_5_av.csv",189.902280130293,"hit","FCZ",7.1892
"5239","p116_5_av.csv",190.879478827362,"hit","FCZ",7.3198
"5240","p116_5_av.csv",191.85667752443,"hit","FCZ",7.4865
"5241","p116_5_av.csv",192.833876221498,"hit","FCZ",7.6123
"5242","p116_5_av.csv",193.811074918567,"hit","FCZ",7.5453
"5243","p116_5_av.csv",194.788273615635,"hit","FCZ",7.3897
"5244","p116_5_av.csv",195.765472312704,"hit","FCZ",7.2438
"5245","p116_5_av.csv",196.742671009772,"hit","FCZ",7.1661
"5246","p116_5_av.csv",197.71986970684,"hit","FCZ",7.2445
"5247","p116_5_av.csv",198.697068403909,"hit","FCZ",7.2945
"5248","p116_5_av.csv",199.674267100977,"hit","FCZ",7.2107
"5249","p116_5_av.csv",200.651465798046,"hit","FCZ",7.1128
"5250","p116_5_av.csv",201.628664495114,"hit","FCZ",7.0039
"5251","p116_5_av.csv",202.605863192182,"hit","FCZ",6.8137
"5252","p116_5_av.csv",203.583061889251,"hit","FCZ",6.4974
"5253","p116_5_av.csv",204.560260586319,"hit","FCZ",6.2195
"5254","p116_5_av.csv",205.537459283388,"hit","FCZ",5.9676
"5255","p116_5_av.csv",206.514657980456,"hit","FCZ",5.8257
"5256","p116_5_av.csv",207.491856677524,"hit","FCZ",5.718
"5257","p116_5_av.csv",208.469055374593,"hit","FCZ",5.9383
"5258","p116_5_av.csv",209.446254071661,"hit","FCZ",6.1288
"5259","p116_5_av.csv",210.42345276873,"hit","FCZ",6.121
"5260","p116_5_av.csv",211.400651465798,"hit","FCZ",6.0483
"5261","p116_5_av.csv",212.377850162866,"hit","FCZ",5.8964
"5262","p116_5_av.csv",213.355048859935,"hit","FCZ",5.6799
"5263","p116_5_av.csv",214.332247557003,"hit","FCZ",5.5559
"5264","p116_5_av.csv",215.309446254072,"hit","FCZ",5.5671
"5265","p116_5_av.csv",216.28664495114,"hit","FCZ",5.5232
"5266","p116_5_av.csv",217.263843648208,"hit","FCZ",5.3578
"5267","p116_5_av.csv",218.241042345277,"hit","FCZ",5.1637
"5268","p116_5_av.csv",219.218241042345,"hit","FCZ",5.0991
"5269","p116_5_av.csv",220.195439739414,"hit","FCZ",5.3099
"5270","p116_5_av.csv",221.172638436482,"hit","FCZ",5.5236
"5271","p116_5_av.csv",222.14983713355,"hit","FCZ",5.4944
"5272","p116_5_av.csv",223.127035830619,"hit","FCZ",5.3862
"5273","p116_5_av.csv",224.104234527687,"hit","FCZ",5.3181
"5274","p116_5_av.csv",225.081433224756,"hit","FCZ",5.2434
"5275","p116_5_av.csv",226.058631921824,"hit","FCZ",5.2262
"5276","p116_5_av.csv",227.035830618892,"hit","FCZ",5.174
"5277","p116_5_av.csv",228.013029315961,"hit","FCZ",5.097
"5278","p116_5_av.csv",228.990228013029,"hit","FCZ",4.937
"5279","p116_5_av.csv",229.967426710098,"hit","FCZ",4.6366
"5280","p116_5_av.csv",230.944625407166,"hit","FCZ",4.3516
"5281","p116_5_av.csv",231.921824104235,"hit","FCZ",4.3439
"5282","p116_5_av.csv",232.899022801303,"hit","FCZ",4.3899
"5283","p116_5_av.csv",233.876221498371,"hit","FCZ",4.3119
"5284","p116_5_av.csv",234.85342019544,"hit","FCZ",4.143
"5285","p116_5_av.csv",235.830618892508,"hit","FCZ",4.1414
"5286","p116_5_av.csv",236.807817589577,"hit","FCZ",4.1905
"5287","p116_5_av.csv",237.785016286645,"hit","FCZ",4.2672
"5288","p116_5_av.csv",238.762214983713,"hit","FCZ",4.3611
"5289","p116_5_av.csv",239.739413680782,"hit","FCZ",4.6337
"5290","p116_5_av.csv",240.71661237785,"hit","FCZ",4.7236
"5291","p116_5_av.csv",241.693811074919,"hit","FCZ",4.4967
"5292","p116_5_av.csv",242.671009771987,"hit","FCZ",4.0737
"5293","p116_5_av.csv",243.648208469055,"hit","FCZ",3.8483
"5294","p116_5_av.csv",244.625407166124,"hit","FCZ",3.851
"5295","p116_5_av.csv",245.602605863192,"hit","FCZ",3.744
"5296","p116_5_av.csv",246.579804560261,"hit","FCZ",3.8012
"5297","p116_5_av.csv",247.557003257329,"hit","FCZ",4.0052
"5298","p116_5_av.csv",248.534201954397,"hit","FCZ",4.1379
"5299","p116_5_av.csv",249.511400651466,"hit","FCZ",4.1623
"5300","p116_5_av.csv",250.488599348534,"hit","FCZ",4.2486
"5301","p116_5_av.csv",251.465798045603,"hit","FCZ",4.3339
"5302","p116_5_av.csv",252.442996742671,"hit","FCZ",4.3992
"5303","p116_5_av.csv",253.420195439739,"hit","FCZ",4.5713
"5304","p116_5_av.csv",254.397394136808,"hit","FCZ",4.7619
"5305","p116_5_av.csv",255.374592833876,"hit","FCZ",4.7457
"5306","p116_5_av.csv",256.351791530945,"hit","FCZ",4.7465
"5307","p116_5_av.csv",257.328990228013,"hit","FCZ",4.9344
"5308","p116_5_av.csv",258.306188925081,"hit","FCZ",5.0085
"5309","p116_5_av.csv",259.28338762215,"hit","FCZ",5.2182
"5310","p116_5_av.csv",260.260586319218,"hit","FCZ",5.3604
"5311","p116_5_av.csv",261.237785016287,"hit","FCZ",5.2469
"5312","p116_5_av.csv",262.214983713355,"hit","FCZ",5.2466
"5313","p116_5_av.csv",263.192182410423,"hit","FCZ",5.515
"5314","p116_5_av.csv",264.169381107492,"hit","FCZ",5.784
"5315","p116_5_av.csv",265.14657980456,"hit","FCZ",5.8113
"5316","p116_5_av.csv",266.123778501629,"hit","FCZ",5.8717
"5317","p116_5_av.csv",267.100977198697,"hit","FCZ",6.0916
"5318","p116_5_av.csv",268.078175895765,"hit","FCZ",6.309
"5319","p116_5_av.csv",269.055374592834,"hit","FCZ",6.5044
"5320","p116_5_av.csv",270.032573289902,"hit","FCZ",6.8544
"5321","p116_5_av.csv",271.009771986971,"hit","FCZ",6.999
"5322","p116_5_av.csv",271.986970684039,"hit","FCZ",7.1198
"5323","p116_5_av.csv",272.964169381107,"hit","FCZ",7.2033
"5324","p116_5_av.csv",273.941368078176,"hit","FCZ",7.1005
"5325","p116_5_av.csv",274.918566775244,"hit","FCZ",6.8116
"5326","p116_5_av.csv",275.895765472313,"hit","FCZ",6.6341
"5327","p116_5_av.csv",276.872964169381,"hit","FCZ",6.6663
"5328","p116_5_av.csv",277.85016286645,"hit","FCZ",6.7937
"5329","p116_5_av.csv",278.827361563518,"hit","FCZ",6.8494
"5330","p116_5_av.csv",279.804560260586,"hit","FCZ",6.818
"5331","p116_5_av.csv",280.781758957655,"hit","FCZ",6.8415
"5332","p116_5_av.csv",281.758957654723,"hit","FCZ",7.0266
"5333","p116_5_av.csv",282.736156351792,"hit","FCZ",7.121
"5334","p116_5_av.csv",283.71335504886,"hit","FCZ",6.9831
"5335","p116_5_av.csv",284.690553745928,"hit","FCZ",6.8801
"5336","p116_5_av.csv",285.667752442997,"hit","FCZ",6.7632
"5337","p116_5_av.csv",286.644951140065,"hit","FCZ",6.6339
"5338","p116_5_av.csv",287.622149837134,"hit","FCZ",6.4338
"5339","p116_5_av.csv",288.599348534202,"hit","FCZ",6.3121
"5340","p116_5_av.csv",289.57654723127,"hit","FCZ",6.1787
"5341","p116_5_av.csv",290.553745928339,"hit","FCZ",5.9889
"5342","p116_5_av.csv",291.530944625407,"hit","FCZ",5.7101
"5343","p116_5_av.csv",292.508143322476,"hit","FCZ",5.5506
"5344","p116_5_av.csv",293.485342019544,"hit","FCZ",5.5271
"5345","p116_5_av.csv",294.462540716612,"hit","FCZ",5.4421
"5346","p116_5_av.csv",295.439739413681,"hit","FCZ",5.232
"5347","p116_5_av.csv",296.416938110749,"hit","FCZ",5.0771
"5348","p116_5_av.csv",297.394136807818,"hit","FCZ",4.9348
"5349","p116_5_av.csv",298.371335504886,"hit","FCZ",4.8797
"5350","p116_5_av.csv",299.348534201954,"hit","FCZ",4.8191
"5351","p116_5_av.csv",300.325732899023,"hit","FCZ",4.6342
"5352","p116_5_av.csv",301.302931596091,"hit","FCZ",4.395
"5353","p116_5_av.csv",302.28013029316,"hit","FCZ",4.1898
"5354","p116_5_av.csv",303.257328990228,"hit","FCZ",4.1269
"5355","p116_5_av.csv",304.234527687296,"hit","FCZ",4.2726
"5356","p116_5_av.csv",305.211726384365,"hit","FCZ",4.3342
"5357","p116_5_av.csv",306.188925081433,"hit","FCZ",4.159
"5358","p116_5_av.csv",307.166123778502,"hit","FCZ",4.0175
"5359","p116_5_av.csv",308.14332247557,"hit","FCZ",3.8902
"5360","p116_5_av.csv",309.120521172638,"hit","FCZ",3.9611
"5361","p116_5_av.csv",310.097719869707,"hit","FCZ",3.9974
"5362","p116_5_av.csv",311.074918566775,"hit","FCZ",3.9857
"5363","p116_5_av.csv",312.052117263844,"hit","FCZ",3.9583
"5364","p116_5_av.csv",313.029315960912,"hit","FCZ",3.861
"5365","p116_5_av.csv",314.00651465798,"hit","FCZ",3.7599
"5366","p116_5_av.csv",314.983713355049,"hit","FCZ",3.7742
"5367","p116_5_av.csv",315.960912052117,"hit","FCZ",3.663
"5368","p116_5_av.csv",316.938110749186,"hit","FCZ",3.4339
"5369","p116_5_av.csv",317.915309446254,"hit","FCZ",3.3589
"5370","p116_5_av.csv",318.892508143323,"hit","FCZ",3.1902
"5371","p116_5_av.csv",319.869706840391,"hit","FCZ",3.0047
"5372","p116_5_av.csv",320.846905537459,"hit","FCZ",2.77
"5373","p116_5_av.csv",321.824104234528,"hit","FCZ",2.4833
"5374","p116_5_av.csv",322.801302931596,"hit","FCZ",2.2742
"5375","p116_5_av.csv",323.778501628664,"hit","FCZ",2.1147
"5376","p116_5_av.csv",324.755700325733,"hit","FCZ",1.9223
"5377","p116_5_av.csv",325.732899022801,"hit","FCZ",1.8082
"5378","p116_5_av.csv",326.71009771987,"hit","FCZ",1.715
"5379","p116_5_av.csv",327.687296416938,"hit","FCZ",1.7023
"5380","p116_5_av.csv",328.664495114007,"hit","FCZ",1.6267
"5381","p116_5_av.csv",329.641693811075,"hit","FCZ",1.4985
"5382","p116_5_av.csv",330.618892508143,"hit","FCZ",1.3064
"5383","p116_5_av.csv",331.596091205212,"hit","FCZ",0.99192
"5384","p116_5_av.csv",332.57328990228,"hit","FCZ",0.81444
"5385","p116_5_av.csv",333.550488599349,"hit","FCZ",0.76282
"5386","p116_5_av.csv",334.527687296417,"hit","FCZ",0.63469
"5387","p116_5_av.csv",335.504885993485,"hit","FCZ",0.70645
"5388","p116_5_av.csv",336.482084690554,"hit","FCZ",0.89695
"5389","p116_5_av.csv",337.459283387622,"hit","FCZ",1.0522
"5390","p116_5_av.csv",338.436482084691,"hit","FCZ",1.045
"5391","p116_5_av.csv",339.413680781759,"hit","FCZ",0.92768
"5392","p116_5_av.csv",340.390879478827,"hit","FCZ",0.76301
"5393","p116_5_av.csv",341.368078175896,"hit","FCZ",0.63031
"5394","p116_5_av.csv",342.345276872964,"hit","FCZ",0.69416
"5395","p116_5_av.csv",343.322475570033,"hit","FCZ",0.85149
"5396","p116_5_av.csv",344.299674267101,"hit","FCZ",0.99248
"5397","p116_5_av.csv",345.276872964169,"hit","FCZ",1.0431
"5398","p116_5_av.csv",346.254071661238,"hit","FCZ",1.0466
"5399","p116_5_av.csv",347.231270358306,"hit","FCZ",1.1791
"5400","p116_5_av.csv",348.208469055375,"hit","FCZ",1.3663
"5401","p116_5_av.csv",349.185667752443,"hit","FCZ",1.6003
"5402","p116_5_av.csv",350.162866449511,"hit","FCZ",1.8276
"5403","p116_5_av.csv",351.14006514658,"hit","FCZ",1.9598
"5404","p116_5_av.csv",352.117263843648,"hit","FCZ",1.7784
"5405","p116_5_av.csv",353.094462540717,"hit","FCZ",1.5215
"5406","p116_5_av.csv",354.071661237785,"hit","FCZ",1.3613
"5407","p116_5_av.csv",355.048859934853,"hit","FCZ",1.3484
"5408","p116_5_av.csv",356.026058631922,"hit","FCZ",1.5627
"5409","p116_5_av.csv",357.00325732899,"hit","FCZ",1.7449
"5410","p116_5_av.csv",357.980456026059,"hit","FCZ",1.8581
"5411","p116_5_av.csv",358.957654723127,"hit","FCZ",2.0087
"5412","p116_5_av.csv",359.934853420195,"hit","FCZ",1.941
"5413","p116_5_av.csv",360.912052117264,"hit","FCZ",1.833
"5414","p116_5_av.csv",361.889250814332,"hit","FCZ",1.8135
"5415","p116_5_av.csv",362.866449511401,"hit","FCZ",1.8188
"5416","p116_5_av.csv",363.843648208469,"hit","FCZ",1.8868
"5417","p116_5_av.csv",364.820846905537,"hit","FCZ",2.0381
"5418","p116_5_av.csv",365.798045602606,"hit","FCZ",2.1504
"5419","p116_5_av.csv",366.775244299674,"hit","FCZ",1.975
"5420","p116_5_av.csv",367.752442996743,"hit","FCZ",1.7292
"5421","p116_5_av.csv",368.729641693811,"hit","FCZ",1.676
"5422","p116_5_av.csv",369.70684039088,"hit","FCZ",1.7079
"5423","p116_5_av.csv",370.684039087948,"hit","FCZ",1.7905
"5424","p116_5_av.csv",371.661237785016,"hit","FCZ",1.9247
"5425","p116_5_av.csv",372.638436482085,"hit","FCZ",1.9143
"5426","p116_5_av.csv",373.615635179153,"hit","FCZ",1.9423
"5427","p116_5_av.csv",374.592833876221,"hit","FCZ",2.0055
"5428","p116_5_av.csv",375.57003257329,"hit","FCZ",1.9695
"5429","p116_5_av.csv",376.547231270358,"hit","FCZ",1.868
"5430","p116_5_av.csv",377.524429967427,"hit","FCZ",1.7267
"5431","p116_5_av.csv",378.501628664495,"hit","FCZ",1.6507
"5432","p116_5_av.csv",379.478827361564,"hit","FCZ",1.7188
"5433","p116_5_av.csv",380.456026058632,"hit","FCZ",1.8041
"5434","p116_5_av.csv",381.4332247557,"hit","FCZ",1.7119
"5435","p116_5_av.csv",382.410423452769,"hit","FCZ",1.674
"5436","p116_5_av.csv",383.387622149837,"hit","FCZ",1.8591
"5437","p116_5_av.csv",384.364820846906,"hit","FCZ",2.0513
"5438","p116_5_av.csv",385.342019543974,"hit","FCZ",2.0575
"5439","p116_5_av.csv",386.319218241042,"hit","FCZ",1.8767
"5440","p116_5_av.csv",387.296416938111,"hit","FCZ",1.7093
"5441","p116_5_av.csv",388.273615635179,"hit","FCZ",1.6154
"5442","p116_5_av.csv",389.250814332248,"hit","FCZ",1.5803
"5443","p116_5_av.csv",390.228013029316,"hit","FCZ",1.7076
"5444","p116_5_av.csv",391.205211726384,"hit","FCZ",1.8145
"5445","p116_5_av.csv",392.182410423453,"hit","FCZ",1.6632
"5446","p116_5_av.csv",393.159609120521,"hit","FCZ",1.4272
"5447","p116_5_av.csv",394.13680781759,"hit","FCZ",1.3256
"5448","p116_5_av.csv",395.114006514658,"hit","FCZ",1.2197
"5449","p116_5_av.csv",396.091205211726,"hit","FCZ",1.3608
"5450","p116_5_av.csv",397.068403908795,"hit","FCZ",1.612
"5451","p116_5_av.csv",398.045602605863,"hit","FCZ",1.5389
"5452","p116_5_av.csv",399.022801302932,"hit","FCZ",1.2458
"5453","p116_5_av.csv",400,"hit","FCZ",1.1736
"5454","p116_5_av.csv",120.521172638436,"miss","FCZ",1.3877
"5455","p116_5_av.csv",121.498371335505,"miss","FCZ",1.1827
"5456","p116_5_av.csv",122.475570032573,"miss","FCZ",1.0407
"5457","p116_5_av.csv",123.452768729642,"miss","FCZ",1.3823
"5458","p116_5_av.csv",124.42996742671,"miss","FCZ",1.8004
"5459","p116_5_av.csv",125.407166123778,"miss","FCZ",1.8203
"5460","p116_5_av.csv",126.384364820847,"miss","FCZ",1.5422
"5461","p116_5_av.csv",127.361563517915,"miss","FCZ",1.1184
"5462","p116_5_av.csv",128.338762214984,"miss","FCZ",0.66204
"5463","p116_5_av.csv",129.315960912052,"miss","FCZ",0.42755
"5464","p116_5_av.csv",130.29315960912,"miss","FCZ",0.52624
"5465","p116_5_av.csv",131.270358306189,"miss","FCZ",0.74
"5466","p116_5_av.csv",132.247557003257,"miss","FCZ",0.76482
"5467","p116_5_av.csv",133.224755700326,"miss","FCZ",0.60212
"5468","p116_5_av.csv",134.201954397394,"miss","FCZ",0.5109
"5469","p116_5_av.csv",135.179153094463,"miss","FCZ",0.5792
"5470","p116_5_av.csv",136.156351791531,"miss","FCZ",0.74896
"5471","p116_5_av.csv",137.133550488599,"miss","FCZ",0.8172
"5472","p116_5_av.csv",138.110749185668,"miss","FCZ",0.8242
"5473","p116_5_av.csv",139.087947882736,"miss","FCZ",1.0279
"5474","p116_5_av.csv",140.065146579805,"miss","FCZ",1.2741
"5475","p116_5_av.csv",141.042345276873,"miss","FCZ",1.3351
"5476","p116_5_av.csv",142.019543973941,"miss","FCZ",0.93386
"5477","p116_5_av.csv",142.99674267101,"miss","FCZ",0.64629
"5478","p116_5_av.csv",143.973941368078,"miss","FCZ",0.76912
"5479","p116_5_av.csv",144.951140065147,"miss","FCZ",1.1687
"5480","p116_5_av.csv",145.928338762215,"miss","FCZ",1.5793
"5481","p116_5_av.csv",146.905537459283,"miss","FCZ",1.842
"5482","p116_5_av.csv",147.882736156352,"miss","FCZ",1.8155
"5483","p116_5_av.csv",148.85993485342,"miss","FCZ",1.6465
"5484","p116_5_av.csv",149.837133550489,"miss","FCZ",1.4308
"5485","p116_5_av.csv",150.814332247557,"miss","FCZ",1.4738
"5486","p116_5_av.csv",151.791530944625,"miss","FCZ",1.7834
"5487","p116_5_av.csv",152.768729641694,"miss","FCZ",1.8546
"5488","p116_5_av.csv",153.745928338762,"miss","FCZ",1.8824
"5489","p116_5_av.csv",154.723127035831,"miss","FCZ",1.9112
"5490","p116_5_av.csv",155.700325732899,"miss","FCZ",2.0182
"5491","p116_5_av.csv",156.677524429967,"miss","FCZ",2.0755
"5492","p116_5_av.csv",157.654723127036,"miss","FCZ",2.1555
"5493","p116_5_av.csv",158.631921824104,"miss","FCZ",2.0931
"5494","p116_5_av.csv",159.609120521173,"miss","FCZ",2.052
"5495","p116_5_av.csv",160.586319218241,"miss","FCZ",2.0321
"5496","p116_5_av.csv",161.563517915309,"miss","FCZ",2.0412
"5497","p116_5_av.csv",162.540716612378,"miss","FCZ",2.0749
"5498","p116_5_av.csv",163.517915309446,"miss","FCZ",2.0823
"5499","p116_5_av.csv",164.495114006515,"miss","FCZ",2.1484
"5500","p116_5_av.csv",165.472312703583,"miss","FCZ",2.4271
"5501","p116_5_av.csv",166.449511400651,"miss","FCZ",2.7623
"5502","p116_5_av.csv",167.42671009772,"miss","FCZ",2.7262
"5503","p116_5_av.csv",168.403908794788,"miss","FCZ",2.681
"5504","p116_5_av.csv",169.381107491857,"miss","FCZ",2.9291
"5505","p116_5_av.csv",170.358306188925,"miss","FCZ",3.0308
"5506","p116_5_av.csv",171.335504885993,"miss","FCZ",3.1654
"5507","p116_5_av.csv",172.312703583062,"miss","FCZ",3.4389
"5508","p116_5_av.csv",173.28990228013,"miss","FCZ",3.7308
"5509","p116_5_av.csv",174.267100977199,"miss","FCZ",4.0473
"5510","p116_5_av.csv",175.244299674267,"miss","FCZ",4.3269
"5511","p116_5_av.csv",176.221498371335,"miss","FCZ",4.533
"5512","p116_5_av.csv",177.198697068404,"miss","FCZ",4.6199
"5513","p116_5_av.csv",178.175895765472,"miss","FCZ",4.5435
"5514","p116_5_av.csv",179.153094462541,"miss","FCZ",4.6418
"5515","p116_5_av.csv",180.130293159609,"miss","FCZ",4.8715
"5516","p116_5_av.csv",181.107491856678,"miss","FCZ",5.0579
"5517","p116_5_av.csv",182.084690553746,"miss","FCZ",5.2051
"5518","p116_5_av.csv",183.061889250814,"miss","FCZ",5.2147
"5519","p116_5_av.csv",184.039087947883,"miss","FCZ",5.2634
"5520","p116_5_av.csv",185.016286644951,"miss","FCZ",5.475
"5521","p116_5_av.csv",185.99348534202,"miss","FCZ",5.7057
"5522","p116_5_av.csv",186.970684039088,"miss","FCZ",5.8966
"5523","p116_5_av.csv",187.947882736156,"miss","FCZ",5.7756
"5524","p116_5_av.csv",188.925081433225,"miss","FCZ",5.4723
"5525","p116_5_av.csv",189.902280130293,"miss","FCZ",5.1958
"5526","p116_5_av.csv",190.879478827362,"miss","FCZ",5.2006
"5527","p116_5_av.csv",191.85667752443,"miss","FCZ",5.1521
"5528","p116_5_av.csv",192.833876221498,"miss","FCZ",5.295
"5529","p116_5_av.csv",193.811074918567,"miss","FCZ",5.6258
"5530","p116_5_av.csv",194.788273615635,"miss","FCZ",5.9728
"5531","p116_5_av.csv",195.765472312704,"miss","FCZ",5.9566
"5532","p116_5_av.csv",196.742671009772,"miss","FCZ",5.6105
"5533","p116_5_av.csv",197.71986970684,"miss","FCZ",5.2899
"5534","p116_5_av.csv",198.697068403909,"miss","FCZ",5.1455
"5535","p116_5_av.csv",199.674267100977,"miss","FCZ",5.3035
"5536","p116_5_av.csv",200.651465798046,"miss","FCZ",5.2538
"5537","p116_5_av.csv",201.628664495114,"miss","FCZ",5.0653
"5538","p116_5_av.csv",202.605863192182,"miss","FCZ",4.8373
"5539","p116_5_av.csv",203.583061889251,"miss","FCZ",4.424
"5540","p116_5_av.csv",204.560260586319,"miss","FCZ",4.1416
"5541","p116_5_av.csv",205.537459283388,"miss","FCZ",3.9475
"5542","p116_5_av.csv",206.514657980456,"miss","FCZ",3.7076
"5543","p116_5_av.csv",207.491856677524,"miss","FCZ",3.4748
"5544","p116_5_av.csv",208.469055374593,"miss","FCZ",3.2373
"5545","p116_5_av.csv",209.446254071661,"miss","FCZ",3.3014
"5546","p116_5_av.csv",210.42345276873,"miss","FCZ",3.2335
"5547","p116_5_av.csv",211.400651465798,"miss","FCZ",2.8902
"5548","p116_5_av.csv",212.377850162866,"miss","FCZ",2.567
"5549","p116_5_av.csv",213.355048859935,"miss","FCZ",2.4617
"5550","p116_5_av.csv",214.332247557003,"miss","FCZ",2.5362
"5551","p116_5_av.csv",215.309446254072,"miss","FCZ",2.7071
"5552","p116_5_av.csv",216.28664495114,"miss","FCZ",2.6755
"5553","p116_5_av.csv",217.263843648208,"miss","FCZ",2.4695
"5554","p116_5_av.csv",218.241042345277,"miss","FCZ",2.5462
"5555","p116_5_av.csv",219.218241042345,"miss","FCZ",2.6109
"5556","p116_5_av.csv",220.195439739414,"miss","FCZ",2.564
